"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2025-04-14 12:25:31","Back and biceps","One Arm Dumbbell Row","3","12.5","10","","","kg",
"2025-04-14 12:25:31","Back and biceps","Wide Grip Lat Pull Down","1","32","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Wide Grip Lat Pull Down","2","32","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Wide Grip Lat Pull Down","3","32","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Cable Rows","1","45","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Cable Rows","2","41","6","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Cable Rows","3","36","7","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Cable Rows","4","32","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Cable Rows","5","27","25","","","kg",
"2025-04-14 12:25:31","Back and biceps","Preacher Curl Machine","1","14","9","","","kg",
"2025-04-14 12:25:31","Back and biceps","Preacher Curl Machine","2","9","10","","","kg",
"2025-04-14 12:25:31","Back and biceps","Preacher Curl Machine","3","9","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Dumbbell Concentration Curl","1","7","9","","","kg",
"2025-04-14 12:25:31","Back and biceps","Dumbbell Concentration Curl","2","6","10","","","kg",
"2025-04-14 12:25:31","Back and biceps","Dumbbell Concentration Curl","3","5","12","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","1","10","2","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","2","9","1","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","3","8","2","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","4","7","2","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","5","6","4","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","6","5","7","","","kg",
"2025-04-14 12:25:31","Back and biceps","Seated Dumbbell Bicep Curls","7","4","17","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Barbell Bench Press","1","25","5","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Barbell Bench Press","2","25","5","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Barbell Bench Press","3","25","5","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Incline Dumbbell Bench Press","1","20","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Incline Dumbbell Bench Press","2","20","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Incline Dumbbell Bench Press","3","20","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Chest Press Machine","1","41","20","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Chest Press Machine","2","45","10","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Chest Press Machine","3","45","9","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Butterfly Machine","1","30","15","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Butterfly Machine","2","30","15","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Butterfly Machine","3","30","15","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Dumbbell Bench Press","1","25","15","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Dumbbell Bench Press","2","20","10","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Dumbbell Bench Press","3","15","23","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Lying Dumbbell Triceps Extension","1","15","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Lying Dumbbell Triceps Extension","2","15","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Lying Dumbbell Triceps Extension","3","15","9","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Seated Dumbbell Triceps Extension","1","12.5","11","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Seated Dumbbell Triceps Extension","2","12.5","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Seated Dumbbell Triceps Extension","3","12.5","11","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Cable Triceps Pushdown","1","36","13","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Cable Triceps Pushdown","2","32","7","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Cable Triceps Pushdown","3","27","7","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Cable Triceps Pushdown","4","23","12","","","kg",
"2025-04-15 12:17:06","Chest & triceps","Cable Triceps Pushdown","5","18","15","","","kg",
"2025-04-17 12:37:53","Legs","Barbell Squat","1","20","8","","","kg",
"2025-04-17 12:37:53","Legs","Barbell Squat","2","40","6","","","kg",
"2025-04-17 12:37:53","Legs","Barbell Squat","3","40","10","","","kg",
"2025-04-17 12:37:53","Legs","Barbell Squat","4","40","7","","","kg",
"2025-04-17 12:37:53","Legs","Leg Press","1","52","15","","","kg",
"2025-04-17 12:37:53","Legs","Leg Press","2","52","17","","","kg",
"2025-04-17 12:37:53","Legs","Leg Press","3","52","20","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","1","25","6","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","2","30","9","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","3","30","8","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","4","30","6","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","1","20","12","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","2","20","12","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Arnold Press","3","20","10","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Lateral Dumbbell Raises","1","10","12","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Lateral Dumbbell Raises","2","10","10","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Lateral Dumbbell Raises","3","10","8","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Seated Shoulder Press Machine","1","41","7","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Seated Shoulder Press Machine","2","32","2","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Seated Shoulder Press Machine","3","27","4","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Seated Shoulder Press Machine","4","23","5","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Seated Shoulder Press Machine","5","18","4","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Seated Shoulder Press Machine","6","14","8","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Dumbbell Upright Row","1","20","12","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Dumbbell Upright Row","2","20","12","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Dumbbell Upright Row","3","20","12","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Dumbbell Shrugs","1","50","13","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Dumbbell Shrugs","2","40","8","","","kg",
"2025-04-21 12:23:07","Shoulders, traps, forearms","Dumbbell Shrugs","3","40","4","","","kg",
"2025-04-22 12:33:10","Back and biceps","Barbell Deadlifts","1","40","5","","","kg",
"2025-04-22 12:33:10","Back and biceps","Barbell Deadlifts","2","80","5","","","kg",
"2025-04-22 12:33:10","Back and biceps","Barbell Deadlifts","3","80","5","","","kg",
"2025-04-22 12:33:10","Back and biceps","Wide Grip Lat Pull Down","1","41","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Wide Grip Lat Pull Down","2","41","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Wide Grip Lat Pull Down","3","41","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","One Arm Dumbbell Row","1","12.5","12","","","kg",
"2025-04-22 12:33:10","Back and biceps","One Arm Dumbbell Row","2","12.5","12","","","kg",
"2025-04-22 12:33:10","Back and biceps","One Arm Dumbbell Row","3","12.5","12","","","kg",
"2025-04-22 12:33:10","Back and biceps","Wide Grip Lat Pull Down","1","36","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Wide Grip Lat Pull Down","2","36","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Wide Grip Lat Pull Down","3","36","12","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Cable Rows","1","50","7","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Cable Rows","2","45","5","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Cable Rows","3","41","7","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Cable Rows","4","36","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Cable Rows","5","32","11","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Cable Rows","6","27","15","","","kg",
"2025-04-22 12:33:10","Back and biceps","Preacher Curl Machine","1","9","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Preacher Curl Machine","2","9","12","","","kg",
"2025-04-22 12:33:10","Back and biceps","Preacher Curl Machine","3","9","11","","","kg",
"2025-04-22 12:33:10","Back and biceps","Dumbbell Concentration Curl","1","6","10","","","kg",
"2025-04-22 12:33:10","Back and biceps","Dumbbell Concentration Curl","2","6","8","","","kg",
"2025-04-22 12:33:10","Back and biceps","Dumbbell Concentration Curl","3","6","9","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","1","10","2","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","2","9","2","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","3","8","2","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","4","7","3","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","5","6","4","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","6","5","6","","","kg",
"2025-04-22 12:33:10","Back and biceps","Seated Dumbbell Bicep Curls","7","4","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Barbell Bench Press","1","25","10","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Barbell Bench Press","2","30","10","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Barbell Bench Press","3","30","8","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Incline Dumbbell Bench Press","1","25","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Incline Dumbbell Bench Press","2","25","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Incline Dumbbell Bench Press","3","25","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Chest Press Machine","1","45","15","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Chest Press Machine","2","45","10","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Chest Press Machine","3","45","8","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Butterfly Machine","1","45","8","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Butterfly Machine","2","40","7","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Butterfly Machine","3","35","13","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Butterfly Machine","4","30","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Butterfly Machine","5","25","13","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Dumbbell Bench Press","1","20","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Dumbbell Bench Press","2","20","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Dumbbell Bench Press","3","20","15","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Lying Dumbbell Triceps Extension","1","15","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Lying Dumbbell Triceps Extension","2","15","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Lying Dumbbell Triceps Extension","3","15","9","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Seated Dumbbell Triceps Extension","1","12.5","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Seated Dumbbell Triceps Extension","2","12.5","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Seated Dumbbell Triceps Extension","3","12.5","12","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Cable Triceps Pushdown","1","41","11","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Cable Triceps Pushdown","2","36","4","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Cable Triceps Pushdown","3","32","6","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Cable Triceps Pushdown","4","27","9","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Cable Triceps Pushdown","5","23","17","","","kg",
"2025-04-24 12:20:49","Chest & triceps","Cable Triceps Pushdown","6","18","12","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","1","20","10","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","2","30","10","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","3","30","10","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","4","30","6","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","1","20","12","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","2","20","12","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Arnold Press","3","20","12","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Lateral Dumbbell Raises","1","10","12","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Lateral Dumbbell Raises","2","10","10","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Lateral Dumbbell Raises","3","10","10","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","1","41","8","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","2","36","3","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","3","32","3","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","4","27","7","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","5","23","3","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","6","18","5","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Seated Shoulder Press Machine","7","14","9","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Dumbbell Upright Row","1","25","12","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Dumbbell Upright Row","2","25","10","","","kg",
"2025-04-25 12:26:20","Shoulders, traps, forearms","Dumbbell Upright Row","3","25","9","","","kg",
"2025-05-12 12:46:59","Back and biceps","Barbell Deadlifts","1","20","5","","","kg",
"2025-05-12 12:46:59","Back and biceps","Barbell Deadlifts","2","80","5","","","kg",
"2025-05-12 12:46:59","Back and biceps","Barbell Deadlifts","3","80","5","","","kg",
"2025-05-12 12:46:59","Back and biceps","Wide Grip Lat Pull Down","1","45","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","Wide Grip Lat Pull Down","2","45","6","","","kg",
"2025-05-12 12:46:59","Back and biceps","Wide Grip Lat Pull Down","3","45","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","One Arm Dumbbell Row","1","15","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","One Arm Dumbbell Row","2","15","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","One Arm Dumbbell Row","3","15","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Wide Grip Lat Pull Down","1","36","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Wide Grip Lat Pull Down","2","36","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Wide Grip Lat Pull Down","3","36","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Seated Cable Rows","1","50","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","Seated Cable Rows","2","45","5","","","kg",
"2025-05-12 12:46:59","Back and biceps","Seated Cable Rows","3","41","6","","","kg",
"2025-05-12 12:46:59","Back and biceps","Seated Cable Rows","4","36","10","","","kg",
"2025-05-12 12:46:59","Back and biceps","Seated Cable Rows","5","32","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Seated Cable Rows","6","27","22","","","kg",
"2025-05-12 12:46:59","Back and biceps","Preacher Curl Machine","1","9","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Preacher Curl Machine","2","9","12","","","kg",
"2025-05-12 12:46:59","Back and biceps","Preacher Curl Machine","3","9","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","Dumbbell Concentration Curl","1","6","10","","","kg",
"2025-05-12 12:46:59","Back and biceps","Dumbbell Concentration Curl","2","6","8","","","kg",
"2025-05-12 12:46:59","Back and biceps","Dumbbell Concentration Curl","3","6","5","","","kg",
"2025-05-12 12:46:59","Back and biceps","Alternating Dumbbell Hammer Curls","1","10","4","","","kg",
"2025-05-12 12:46:59","Back and biceps","Alternating Dumbbell Hammer Curls","2","9","3","","","kg",
"2025-05-12 12:46:59","Back and biceps","Alternating Dumbbell Hammer Curls","3","8","3","","","kg",
"2025-05-12 12:46:59","Back and biceps","Alternating Dumbbell Hammer Curls","4","7","4","","","kg",
"2025-05-12 12:46:59","Back and biceps","Alternating Dumbbell Hammer Curls","5","6","6","","","kg",
"2025-05-12 12:46:59","Back and biceps","Alternating Dumbbell Hammer Curls","6","4","17","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Barbell Bench Press","1","10","10","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Barbell Bench Press","2","30","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Barbell Bench Press","3","30","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Barbell Bench Press","4","30","5","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Incline Dumbbell Bench Press","1","30","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Incline Dumbbell Bench Press","2","30","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Incline Dumbbell Bench Press","3","30","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Butterfly Machine","1","40","10","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Butterfly Machine","2","40","9","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Butterfly Machine","3","40","10","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Dumbbell Bench Press","1","20","12","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Dumbbell Bench Press","2","20","15","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Dumbbell Bench Press","3","20","15","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","1","45","11","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","2","41","3","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","3","36","4","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","4","32","6","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","5","27","7","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","6","23","11","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Chest Press Machine","7","18","10","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Lying Dumbbell Triceps Extension","1","15","12","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Lying Dumbbell Triceps Extension","2","15","12","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Lying Dumbbell Triceps Extension","3","15","6","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Seated Dumbbell Triceps Extension","1","15","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Seated Dumbbell Triceps Extension","2","15","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Seated Dumbbell Triceps Extension","3","15","8","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","1","41","3","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","2","36","2","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","3","32","2","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","4","27","3","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","5","23","7","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","6","18","12","","","kg",
"2025-05-13 12:15:57","Chest & triceps","Cable Triceps Pushdown","7","9","25","","","kg",
"2025-05-19 12:15:10","Back and biceps","Barbell Deadlifts","1","40","5","","","kg",
"2025-05-19 12:15:10","Back and biceps","Barbell Deadlifts","2","100","5","","","kg",
"2025-05-19 12:15:10","Back and biceps","Barbell Deadlifts","3","100","5","","","kg",
"2025-05-19 12:15:10","Back and biceps","Wide Grip Lat Pull Down","1","45","8","","","kg",
"2025-05-19 12:15:10","Back and biceps","Wide Grip Lat Pull Down","2","45","8","","","kg",
"2025-05-19 12:15:10","Back and biceps","Wide Grip Lat Pull Down","3","45","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","One Arm Dumbbell Row","1","15","8","","","kg",
"2025-05-19 12:15:10","Back and biceps","One Arm Dumbbell Row","2","15","12","","","kg",
"2025-05-19 12:15:10","Back and biceps","One Arm Dumbbell Row","3","15","12","","","kg",
"2025-05-19 12:15:10","Back and biceps","Wide Grip Lat Pull Down","1","41","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","Wide Grip Lat Pull Down","2","41","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","Wide Grip Lat Pull Down","3","41","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Cable Rows","1","50","8","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Cable Rows","2","45","5","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Cable Rows","3","41","7","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Cable Rows","4","36","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Cable Rows","5","32","16","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Cable Rows","6","27","12","","","kg",
"2025-05-19 12:15:10","Back and biceps","Preacher Curl Machine","1","9","12","","","kg",
"2025-05-19 12:15:10","Back and biceps","Preacher Curl Machine","2","9","12","","","kg",
"2025-05-19 12:15:10","Back and biceps","Preacher Curl Machine","3","9","12","","","kg",
"2025-05-19 12:15:10","Back and biceps","Dumbbell Hammer Curls","1","6","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","Dumbbell Hammer Curls","2","6","10","","","kg",
"2025-05-19 12:15:10","Back and biceps","Dumbbell Hammer Curls","3","6","7","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","1","10","2","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","2","9","1","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","3","8","2","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","4","7","2","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","5","6","3","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","6","5","6","","","kg",
"2025-05-19 12:15:10","Back and biceps","Seated Dumbbell Bicep Curls","7","3","13","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Barbell Bench Press","1","10","6","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Barbell Bench Press","2","30","8","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Barbell Bench Press","3","30","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Barbell Bench Press","4","30","8","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Incline Dumbbell Bench Press","1","30","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Incline Dumbbell Bench Press","2","30","8","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Incline Dumbbell Bench Press","3","30","8","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Butterfly Machine","1","40","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Butterfly Machine","2","40","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Butterfly Machine","3","40","9","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Dumbbell Bench Press","1","20","15","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Dumbbell Bench Press","2","20","15","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Dumbbell Bench Press","3","20","12","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Chest Press Machine","1","45","18","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Chest Press Machine","2","41","5","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Chest Press Machine","3","36","5","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Chest Press Machine","4","32","7","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Chest Press Machine","5","27","7","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Chest Press Machine","6","23","11","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Lying Dumbbell Triceps Extension","1","15","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Lying Dumbbell Triceps Extension","2","15","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Lying Dumbbell Triceps Extension","3","15","6","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Seated Dumbbell Triceps Extension","1","15","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Seated Dumbbell Triceps Extension","2","15","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Seated Dumbbell Triceps Extension","3","15","10","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Cable Triceps Pushdown","1","41","9","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Cable Triceps Pushdown","2","36","5","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Cable Triceps Pushdown","3","32","6","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Cable Triceps Pushdown","4","27","8","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Cable Triceps Pushdown","5","23","14","","","kg",
"2025-05-20 12:45:09","Chest & triceps","Cable Triceps Pushdown","6","18","15","","","kg",
"2025-05-22 12:39:25","Legs","Barbell Squat","1","20","8","","","kg",
"2025-05-22 12:39:25","Legs","Barbell Squat","2","40","8","","","kg",
"2025-05-22 12:39:25","Legs","Barbell Squat","3","40","8","","","kg",
"2025-05-22 12:39:25","Legs","Barbell Squat","4","40","8","","","kg",
"2025-05-22 12:39:25","Legs","Leg Press","1","50","15","","","kg",
"2025-05-22 12:39:25","Legs","Leg Press","2","50","10","","","kg",
"2025-05-22 12:39:25","Legs","Leg Press","3","50","10","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","1","35","1","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","2","30","1","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","3","25","5","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","4","20","1","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","5","15","8","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","6","10","8","","","kg",
"2025-05-22 12:39:25","Legs","Leg Extensions","7","10","12","","","kg",
"2025-05-22 12:39:25","Legs","Stiff Legged Barbell Deadlift","1","40","8","","","kg",
"2025-05-22 12:39:25","Legs","Stiff Legged Barbell Deadlift","2","40","10","","","kg",
"2025-05-22 12:39:25","Legs","Stiff Legged Barbell Deadlift","3","40","8","","","kg",
"2025-05-22 12:39:25","Legs","Seated Leg Curl","1","37.5","16","","","kg",
